id,at,actor,action,entity,entity_id,before,after
924,2026-08-27 16:50:33.06854+00,admin,rate_card.replace,rate_card,TONG_008,"[{""price"": 18, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 18, ""job_type"": ""Exchange""}, {""price"": 26, ""job_type"": ""Load""}]","[{""price"": 13, ""job_type"": ""Exchange""}, {""price"": 13, ""job_type"": ""Collect""}, {""price"": 21, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 19.5, ""job_type"": ""Compactor""}]"
925,2026-08-27 16:50:33.156364+00,admin,rate_card.replace,rate_card,TONG_009,"[{""price"": 18, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 18, ""job_type"": ""Exchange""}, {""price"": 26, ""job_type"": ""Load""}]","[{""price"": 18, ""job_type"": ""Exchange""}, {""price"": 18, ""job_type"": ""Collect""}, {""price"": 26, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 27, ""job_type"": ""Compactor""}]"
926,2026-08-27 16:50:33.253357+00,admin,rate_card.replace,rate_card,TOP_001,"[{""price"": 23, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 23, ""job_type"": ""Exchange""}, {""price"": 31, ""job_type"": ""Load""}]","[{""price"": 23, ""job_type"": ""Exchange""}, {""price"": 23, ""job_type"": ""Collect""}, {""price"": 31, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 34.5, ""job_type"": ""Compactor""}]"
927,2026-08-27 16:50:33.36056+00,admin,rate_card.replace,rate_card,TRA_001,"[{""price"": 18, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 18, ""job_type"": ""Exchange""}, {""price"": 26, ""job_type"": ""Load""}]","[{""price"": 18, ""job_type"": ""Exchange""}, {""price"": 18, ""job_type"": ""Collect""}, {""price"": 26, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 27, ""job_type"": ""Compactor""}]"
928,2026-08-27 16:50:33.452045+00,admin,rate_card.replace,rate_card,TRE_001,"[{""price"": 13, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 13, ""job_type"": ""Exchange""}]","[{""price"": 13, ""job_type"": ""Exchange""}, {""price"": 13, ""job_type"": ""Collect""}, {""price"": 21, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 19.5, ""job_type"": ""Compactor""}]"
929,2026-08-27 16:50:33.548665+00,admin,rate_card.replace,rate_card,TST_001,"[{""price"": 13, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 13, ""job_type"": ""Exchange""}, {""price"": 21, ""job_type"": ""Load""}]","[{""price"": 13, ""job_type"": ""Exchange""}, {""price"": 13, ""job_type"": ""Collect""}, {""price"": 21, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 19.5, ""job_type"": ""Compactor""}]"
930,2026-08-27 16:50:33.64152+00,admin,rate_card.replace,rate_card,URB_001,"[{""price"": 23, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 23, ""job_type"": ""Exchange""}, {""price"": 31, ""job_type"": ""Load""}]","[{""price"": 23, ""job_type"": ""Exchange""}, {""price"": 23, ""job_type"": ""Collect""}, {""price"": 31, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 34.5, ""job_type"": ""Compactor""}]"
931,2026-08-27 16:50:34.202263+00,admin,rate_card.replace,rate_card,WAH_001,"[{""price"": 23, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 23, ""job_type"": ""Exchange""}, {""price"": 31, ""job_type"": ""Load""}]","[{""price"": 23, ""job_type"": ""Exchange""}, {""price"": 23, ""job_type"": ""Collect""}, {""price"": 31, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 34.5, ""job_type"": ""Compactor""}]"
932,2026-08-27 16:50:34.31343+00,admin,rate_card.replace,rate_card,WAH_002,"[{""price"": 23, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 23, ""job_type"": ""Exchange""}, {""price"": 31, ""job_type"": ""Load""}]","[{""price"": 23, ""job_type"": ""Exchange""}, {""price"": 23, ""job_type"": ""Collect""}, {""price"": 31, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 34.5, ""job_type"": ""Compactor""}]"
933,2026-08-27 16:50:34.445076+00,admin,rate_card.replace,rate_card,WAH_003,"[{""price"": 18, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 18, ""job_type"": ""Exchange""}, {""price"": 26, ""job_type"": ""Load""}]","[{""price"": 18, ""job_type"": ""Exchange""}, {""price"": 18, ""job_type"": ""Collect""}, {""price"": 26, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 27, ""job_type"": ""Compactor""}]"
989,2026-08-30 02:29:36.367159+00,admin,sites.upsert,sites,DISP_009,,"{""active"": true, ""address"": ""T3 Resources"", ""site_id"": ""DISP_009"", ""client_id"": ""DISP"", ""site_name"": ""T3 Resources"", ""contact_name"": null, ""contact_email"": null, ""contact_phone"": null}"
934,2026-08-27 16:50:34.542407+00,admin,rate_card.replace,rate_card,WAH_004,"[{""price"": 23, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 23, ""job_type"": ""Exchange""}, {""price"": 31, ""job_type"": ""Load""}]","[{""price"": 23, ""job_type"": ""Exchange""}, {""price"": 23, ""job_type"": ""Collect""}, {""price"": 31, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 34.5, ""job_type"": ""Compactor""}]"
935,2026-08-27 16:50:34.679581+00,admin,rate_card.replace,rate_card,WAH_005,"[{""price"": 18, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 18, ""job_type"": ""Exchange""}, {""price"": 26, ""job_type"": ""Load""}]","[{""price"": 23, ""job_type"": ""Exchange""}, {""price"": 23, ""job_type"": ""Collect""}, {""price"": 31, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 34.5, ""job_type"": ""Compactor""}]"
936,2026-08-27 16:50:34.786711+00,admin,rate_card.replace,rate_card,WAH_006,"[{""price"": 23, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 23, ""job_type"": ""Exchange""}, {""price"": 31, ""job_type"": ""Load""}]","[{""price"": 18, ""job_type"": ""Exchange""}, {""price"": 18, ""job_type"": ""Collect""}, {""price"": 26, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 27, ""job_type"": ""Compactor""}]"
937,2026-08-27 16:50:34.925901+00,admin,rate_card.replace,rate_card,WAH_007,"[{""price"": 23, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 23, ""job_type"": ""Exchange""}, {""price"": 31, ""job_type"": ""Load""}]","[{""price"": 23, ""job_type"": ""Exchange""}, {""price"": 23, ""job_type"": ""Collect""}, {""price"": 31, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 34.5, ""job_type"": ""Compactor""}]"
938,2026-08-27 16:50:35.029313+00,admin,rate_card.replace,rate_card,WEB_001,"[{""price"": 23, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 23, ""job_type"": ""Exchange""}, {""price"": 31, ""job_type"": ""Load""}]","[{""price"": 13, ""job_type"": ""Exchange""}, {""price"": 13, ""job_type"": ""Collect""}, {""price"": 21, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 19.5, ""job_type"": ""Compactor""}]"
939,2026-08-27 16:50:35.619172+00,admin,rate_card.replace,rate_card,WIK_001,"[{""price"": 13, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 13, ""job_type"": ""Exchange""}, {""price"": 21, ""job_type"": ""Load""}]","[{""price"": 13, ""job_type"": ""Exchange""}, {""price"": 13, ""job_type"": ""Collect""}, {""price"": 21, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 19.5, ""job_type"": ""Compactor""}]"
940,2026-08-27 16:50:35.718809+00,admin,rate_card.replace,rate_card,WIL_001,"[{""price"": 13, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 13, ""job_type"": ""Exchange""}, {""price"": 21, ""job_type"": ""Load""}]","[{""price"": 23, ""job_type"": ""Exchange""}, {""price"": 23, ""job_type"": ""Collect""}, {""price"": 31, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 34.5, ""job_type"": ""Compactor""}]"
941,2026-08-27 16:50:35.814079+00,admin,rate_card.replace,rate_card,WOR_001,"[{""price"": 23, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 23, ""job_type"": ""Exchange""}, {""price"": 31, ""job_type"": ""Load""}]","[{""price"": 23, ""job_type"": ""Exchange""}, {""price"": 23, ""job_type"": ""Collect""}, {""price"": 31, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 34.5, ""job_type"": ""Compactor""}]"
942,2026-08-27 16:50:35.911899+00,admin,rate_card.replace,rate_card,WRA_001,"[{""price"": 23, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 23, ""job_type"": ""Exchange""}, {""price"": 31, ""job_type"": ""Load""}]","[{""price"": 23, ""job_type"": ""Exchange""}, {""price"": 23, ""job_type"": ""Collect""}, {""price"": 31, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 34.5, ""job_type"": ""Compactor""}]"
943,2026-08-27 16:50:36.011436+00,admin,rate_card.replace,rate_card,WRA_002,"[{""price"": 13, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 13, ""job_type"": ""Exchange""}, {""price"": 21, ""job_type"": ""Load""}]","[{""price"": 13, ""job_type"": ""Exchange""}, {""price"": 13, ""job_type"": ""Collect""}, {""price"": 21, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 19.5, ""job_type"": ""Compactor""}]"
944,2026-08-27 16:50:36.107671+00,admin,rate_card.replace,rate_card,YFEP_001,"[{""price"": 13, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 13, ""job_type"": ""Exchange""}]","[{""price"": 13, ""job_type"": ""Exchange""}, {""price"": 13, ""job_type"": ""Collect""}, {""price"": 21, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 19.5, ""job_type"": ""Compactor""}]"
945,2026-08-27 17:38:44.108245+00,admin,schedule.generate,job_orders,2026-09-01+7d,,"{""created"": 38, ""skipped"": 0}"
946,2026-08-27 17:38:56.305119+00,admin,schedule.generate,job_orders,2026-09-01+7d,,"{""created"": 0, ""skipped"": 38}"
947,2026-08-27 19:01:26.593503+00,admin,sites.upsert,sites,STE_001,"{""active"": true, ""address"": ""ST Engineering Marine - Benoi Yard"", ""site_id"": ""STE_001"", ""client_id"": ""STE"", ""site_name"": ""Benoi Yard"", ""created_at"": ""2026-07-31T03:02:32.106388+00:00"", ""contact_name"": null, ""contact_email"": null, ""contact_phone"": null}","{""active"": true, ""address"": ""Benoi Rd"", ""site_id"": ""STE_001"", ""client_id"": ""STE"", ""site_name"": ""Benoi Yard"", ""contact_name"": null, ""contact_email"": null, ""contact_phone"": null}"
948,2026-08-27 19:01:26.664821+00,admin,sites.upsert,sites,STE_002,"{""active"": true, ""address"": ""ST Engineering Marine - Gul Yard"", ""site_id"": ""STE_002"", ""client_id"": ""STE"", ""site_name"": ""ST Engineering Marine Ltd."", ""created_at"": ""2026-07-31T03:02:32.106388+00:00"", ""contact_name"": null, ""contact_email"": null, ""contact_phone"": null}","{""active"": true, ""address"": ""55 Gul Road"", ""site_id"": ""STE_002"", ""client_id"": ""STE"", ""site_name"": ""ST Engineering Marine Ltd."", ""contact_name"": null, ""contact_email"": null, ""contact_phone"": null}"
949,2026-08-27 19:01:27.034059+00,admin,rate_card.replace,rate_card,STE_001,[],"[{""price"": 13, ""job_type"": ""Exchange""}, {""price"": 13, ""job_type"": ""Collect""}, {""price"": 21, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 19.5, ""job_type"": ""Compactor""}]"
950,2026-08-27 19:01:27.125553+00,admin,rate_card.replace,rate_card,STE_002,"[{""price"": 13, ""job_type"": ""Exchange""}, {""price"": 13, ""job_type"": ""Collect""}, {""price"": 8, ""job_type"": ""Delivery""}]","[{""price"": 13, ""job_type"": ""Exchange""}, {""price"": 13, ""job_type"": ""Collect""}, {""price"": 21, ""job_type"": ""Load""}, {""price"": 8, ""job_type"": ""Delivery""}, {""price"": 19.5, ""job_type"": ""Compactor""}]"
951,2026-08-27 19:13:17.025421+00,admin,joborder.assign,job_orders,JO-20260901-003,"{""status"": ""unassigned"", ""driver_id"": null}","{""status"": ""assigned"", ""driver_id"": ""SATHISH""}"
952,2026-08-27 19:13:37.073013+00,admin,joborder.assign,job_orders,JO-20260901-003,"{""status"": ""accepted"", ""driver_id"": ""SATHISH""}","{""status"": ""unassigned"", ""driver_id"": null}"
953,2026-08-27 19:23:37.125869+00,admin,joborder.assign,job_orders,JO-20260901-003,"{""status"": ""unassigned"", ""driver_id"": null}","{""status"": ""assigned"", ""driver_id"": ""SATHISH""}"
954,2026-08-27 19:24:29.512126+00,admin,joborder.assign,job_orders,JO-20260901-003,"{""status"": ""accepted"", ""driver_id"": ""SATHISH""}","{""status"": ""unassigned"", ""driver_id"": null}"
955,2026-08-27 19:34:36.543847+00,admin,salary.base.set,driver_base_salary,5:2026-07,"{""id"": 1, ""month"": ""2026-07"", ""base_sgd"": 1000, ""driver_id"": 5, ""created_at"": ""2026-08-06T08:21:02.928574+00:00"", ""driver_key"": ""YAO_JUN"", ""entered_by"": ""admin"", ""deduction_sgd"": 0, ""deduction_reason"": null, ""reimbursement_sgd"": 0}","{""id"": 1, ""month"": ""2026-07"", ""base_sgd"": 1000, ""driver_id"": 5, ""created_at"": ""2026-08-06T08:21:02.928574+00:00"", ""driver_key"": ""YAO_JUN"", ""entered_by"": ""admin"", ""deduction_sgd"": 0, ""deduction_reason"": null, ""reimbursement_sgd"": 0}"
956,2026-08-27 19:34:57.791606+00,admin,salary.base.set,driver_base_salary,5:2026-07,"{""id"": 1, ""month"": ""2026-07"", ""base_sgd"": 1000, ""driver_id"": 5, ""created_at"": ""2026-08-06T08:21:02.928574+00:00"", ""driver_key"": ""YAO_JUN"", ""entered_by"": ""admin"", ""deduction_sgd"": 0, ""deduction_reason"": null, ""reimbursement_sgd"": 0}","{""id"": 1, ""month"": ""2026-07"", ""base_sgd"": 1000, ""driver_id"": 5, ""created_at"": ""2026-08-06T08:21:02.928574+00:00"", ""driver_key"": ""YAO_JUN"", ""entered_by"": ""admin"", ""deduction_sgd"": 0, ""deduction_reason"": null, ""reimbursement_sgd"": 0}"
957,2026-08-28 02:41:46.667508+00,admin,enquiry.add,enquiries,7,,"{""id"": 7, ""owner"": ""Marcus"", ""title"": ""Rishabh"", ""source"": ""console"", ""company"": ""Delta Corp"", ""message"": ""Negotiating on price"", ""archived"": false, ""next_due"": ""2026-09-01"", ""pipeline"": ""marine"", ""services"": null, ""stage_id"": 1, ""value_sgd"": 45600, ""created_at"": ""2026-08-28T02:41:46.588738+00:00"", ""updated_at"": ""2026-08-28T02:41:46.588738+00:00"", ""archived_at"": null, ""archived_by"": null, ""next_action"": null, ""contact_name"": null, ""contact_email"": null, ""contact_phone"": null}"
958,2026-08-28 02:42:06.75373+00,admin,enquiry.move,enquiries,5,"{""stage_id"": 3}","{""stage_id"": 5}"
959,2026-08-28 02:42:15.782144+00,admin,enquiry.move,enquiries,7,"{""stage_id"": 1}","{""stage_id"": 3}"
960,2026-08-28 02:42:18.349442+00,admin,enquiry.move,enquiries,7,"{""stage_id"": 3}","{""stage_id"": 3}"
961,2026-08-28 02:42:29.992958+00,admin,enquiry.update,enquiries,4,"{""id"": 4, ""owner"": null, ""title"": ""Ten Venus"", ""source"": ""console"", ""company"": ""First Port"", ""message"": null, ""archived"": false, ""next_due"": null, ""pipeline"": ""marine"", ""services"": null, ""stage_id"": 5, ""value_sgd"": 5000, ""created_at"": ""2026-08-19T08:58:29.307705+00:00"", ""updated_at"": ""2026-08-19T08:58:29.307705+00:00"", ""archived_at"": null, ""archived_by"": null, ""next_action"": null, ""contact_name"": ""Arul"", ""contact_email"": ""asb@thefirstport.com"", ""contact_phone"": null}","{""id"": 4, ""owner"": null, ""title"": ""Ten Venus"", ""source"": ""console"", ""company"": ""First Port"", ""message"": null, ""archived"": false, ""next_due"": null, ""pipeline"": ""marine"", ""services"": null, ""stage_id"": 5, ""value_sgd"": 5000, ""created_at"": ""2026-08-19T08:58:29.307705+00:00"", ""updated_at"": ""2026-08-19T08:58:29.307705+00:00"", ""archived_at"": null, ""archived_by"": null, ""next_action"": null, ""contact_name"": ""Arul"", ""contact_email"": ""asb@thefirstport.com"", ""contact_phone"": null}"
962,2026-08-28 02:43:17.999347+00,admin,enquiry.move,enquiries,4,"{""stage_id"": 5}","{""stage_id"": 5}"
963,2026-08-28 02:43:20.573666+00,admin,enquiry.archive,enquiries,4,"{""archived"": false}","{""archived"": true}"
964,2026-08-28 02:43:45.302296+00,admin,enquiry.archive,enquiries,5,"{""archived"": false}","{""archived"": true}"
965,2026-08-28 06:08:46.916529+00,admin,enquiry.update,enquiries,7,"{""id"": 7, ""owner"": ""Marcus"", ""title"": ""Rishabh"", ""source"": ""console"", ""company"": ""Delta Corp"", ""message"": ""Negotiating on price"", ""archived"": false, ""next_due"": ""2026-09-01"", ""pipeline"": ""marine"", ""services"": null, ""stage_id"": 3, ""value_sgd"": 45600, ""created_at"": ""2026-08-28T02:41:46.588738+00:00"", ""updated_at"": ""2026-08-28T02:41:46.588738+00:00"", ""archived_at"": null, ""archived_by"": null, ""next_action"": null, ""contact_name"": null, ""contact_email"": null, ""contact_phone"": null}","{""id"": 7, ""owner"": ""Marcus"", ""title"": ""Rishabh"", ""source"": ""console"", ""company"": ""Delta Corp"", ""message"": ""Negotiating on price"", ""archived"": false, ""next_due"": ""2026-09-01"", ""pipeline"": ""marine"", ""services"": null, ""stage_id"": 3, ""value_sgd"": 59280, ""created_at"": ""2026-08-28T02:41:46.588738+00:00"", ""updated_at"": ""2026-08-28T02:41:46.588738+00:00"", ""archived_at"": null, ""archived_by"": null, ""next_action"": null, ""contact_name"": null, ""contact_email"": null, ""contact_phone"": null}"
966,2026-08-28 10:10:48.120594+00,admin,joborder.import,job_orders,batch of 1,,"{""last"": {""error"": ""new row for relation \""job_orders\"" violates check constraint \""job_orders_category_ck\"""", ""order_no"": ""IMP-20260801-001""}, ""first"": {""error"": ""new row for relation \""job_orders\"" violates check constraint \""job_orders_category_ck\"""", ""order_no"": ""IMP-20260801-001""}, ""failed"": 1, ""imported"": 0}"
967,2026-08-28 10:15:02.217097+00,admin,joborder.import,job_orders,batch of 1,,"{""last"": {""ok"": true, ""order_no"": ""IMP-20260801-001""}, ""first"": {""ok"": true, ""order_no"": ""IMP-20260801-001""}, ""failed"": 0, ""imported"": 1}"
968,2026-08-28 10:15:19.704866+00,admin,joborder.import,job_orders,batch of 200,,"{""last"": {""error"": ""insert or update on table \""job_orders\"" violates foreign key constraint \""job_orders_bin_out_id_fkey\"""", ""order_no"": ""IMP-20260808-014""}, ""first"": {""ok"": true, ""order_no"": ""IMP-20260801-001""}, ""failed"": 154, ""imported"": 46}"
969,2026-08-28 10:15:26.995088+00,admin,joborder.import,job_orders,batch of 200,,"{""last"": {""error"": ""insert or update on table \""job_orders\"" violates foreign key constraint \""job_orders_bin_out_id_fkey\"""", ""order_no"": ""IMP-20260817-011""}, ""first"": {""ok"": true, ""order_no"": ""IMP-20260808-015""}, ""failed"": 116, ""imported"": 84}"
970,2026-08-28 10:15:33.580725+00,admin,joborder.import,job_orders,batch of 200,,"{""last"": {""error"": ""insert or update on table \""job_orders\"" violates foreign key constraint \""job_orders_bin_out_id_fkey\"""", ""order_no"": ""IMP-20260822-016""}, ""first"": {""error"": ""insert or update on table \""job_orders\"" violates foreign key constraint \""job_orders_bin_out_id_fkey\"""", ""order_no"": ""IMP-20260817-012""}, ""failed"": 114, ""imported"": 86}"
